UTM_Easting,UTM_Northing,Cotton Yield
714751,6786785,9.96677623
714751,6786783,10.02582376
714751,6786781,10.01420844
714751,6786779,10.01929005
714751,6786777,9.956048388
714751,6786775,9.911936997
714751,6786773,9.854902674
714751,6786771,9.830136364
714751,6786769,9.79251335
714751,6786767,9.864783192
714751,6786765,9.958701649
714751,6786763,10.05418785
714751,6786761,10.00902706
714751,6786759,9.921825227
714751,6786757,9.820904386
714751,6786755,9.747716705
714751,6786753,9.744438447
714751,6786751,9.831715518
714751,6786749,9.934983241
714751,6786747,10.0035524
714751,6786745,10.02273979
714751,6786743,9.945613822
714751,6786741,9.793758102
714751,6786739,9.631908926
714751,6786737,9.50457383
714751,6786735,9.544825096
714751,6786733,9.611480295
714751,6786731,9.740223349
714751,6786729,9.799387154
714751,6786727,9.855858891
714751,6786725,9.729412201
714751,6786723,9.655051027
714751,6786721,9.573722015
714751,6786719,9.598016086
714751,6786717,9.597336141
714751,6786715,9.583229509
714751,6786713,9.506561964
714751,6786711,9.488669095
714751,6786709,9.457995605
714753,6787971,9.536282481
714753,6787969,9.462188968
714753,6787967,9.610061282
714753,6787965,9.797163071
714753,6787963,9.996830079
714753,6787961,10.2326359
714753,6787959,10.44468859
714753,6787957,10.4017006
714753,6787955,10.24076977
714753,6787953,10.0580504
714753,6787951,9.972185751
714753,6787949,9.981027004
714753,6787947,9.941651194
714753,6787945,10.02021822
714753,6787943,9.996985453
714753,6787941,9.954314512
714753,6787939,9.855649091
714753,6787937,10.00570916
714753,6787935,10.20167733
714753,6787933,10.52112442
714753,6787931,10.75670834
714753,6787929,10.8816899
714753,6787927,10.80616303
714753,6787925,10.66513488
714753,6787923,10.47909455
714753,6787921,10.31233622
714753,6787919,10.05776211
714753,6787917,9.773179406
714753,6787915,9.521318302
714753,6787913,9.572306713
714753,6787911,9.673437186
714753,6787909,9.940206804
714753,6787907,10.16863108
714753,6787905,10.35720225
714753,6787903,10.30645725
714753,6787901,10.2033748
714753,6787899,10.11742603
714753,6787897,10.0998312
714753,6787895,10.10639701
714753,6787893,10.02046169
714753,6787891,9.951136866
714753,6787889,9.960903455
714753,6787887,10.01261624
714753,6787885,10.0545553
714753,6787883,10.14959444
714753,6787881,10.3233037
714753,6787879,10.42511746
714753,6787877,10.51144479
714753,6787875,10.44481542
714753,6787873,10.30377099
714753,6787871,10.10475762
714753,6787869,10.02792979
714753,6787867,9.906736989
714753,6787865,9.970674166
714753,6787863,10.17854463
714753,6787861,10.35129882
714753,6787859,10.40186746
714753,6787857,10.53196852
714753,6787855,10.64223408
714753,6787853,10.70386129
714753,6787851,10.82138044
714753,6787849,10.95210752
714753,6787847,11.0212074
714753,6787845,11.10106055
714753,6787843,11.21720955
714753,6787841,11.27746661
714753,6787839,11.37252212
714753,6787837,11.42751654
714753,6787835,11.44954706
714753,6787833,11.37874501
714753,6787831,11.27558971
714753,6787829,11.11895053
714753,6787827,11.06205361
714753,6787825,11.03376765
714753,6787823,11.07844678
714753,6787821,11.15666852
714753,6787819,11.26920661
714753,6787817,11.32206353
714753,6787815,11.36211971
714753,6787813,11.41275271
714753,6787811,11.46219635
714753,6787809,11.45586861
714753,6787807,11.40481291
714753,6787805,11.36015761
714753,6787803,11.2535026
714753,6787801,11.1830199
714753,6787799,11.13946973
714753,6787797,11.15955456
714753,6787795,11.10127612
714753,6787793,11.06567476
714753,6787791,10.95965994
714753,6787789,10.86863218
714753,6787787,10.75869738
714753,6787785,10.75786195
714753,6787783,10.71105407
714753,6787781,10.69848733
714753,6787779,10.67727499
714753,6787777,10.69188477
714753,6787775,10.67575846
714753,6787773,10.72450454
714753,6787771,10.82138398
714753,6787769,10.91192195
714753,6787767,10.96663779
714753,6787765,10.92059824
714753,6787763,10.87531853
714753,6787761,10.78190546
714753,6787759,10.77304379
714753,6787757,10.70531614
714753,6787755,10.73071277
714753,6787753,10.70199563
714753,6787751,10.6193885
714753,6787749,10.45222998
714753,6787747,10.29137825
714753,6787745,10.24500702
714753,6787743,10.24484238
714753,6787741,10.52211347
714753,6787739,10.82260931
714753,6787737,11.17566433
714753,6787735,11.2391615
714753,6787733,11.26518109
714753,6787731,11.06765491
714753,6787729,10.83634362
714753,6787727,10.60366563
714753,6787725,10.56597415
714753,6787723,10.54652434
714753,6787721,10.53855665
714753,6787719,10.52257147
714753,6787717,10.54860554
714753,6787715,10.57223482
714753,6787713,10.61566489
714753,6787711,10.63425449
714753,6787709,10.82081559
714753,6787707,10.93717869
714753,6787705,11.0871707
714753,6787703,10.98313103
714753,6787701,10.8924497
714753,6787699,10.62315494
714753,6787697,10.48145044
714753,6787695,10.29624376
714753,6787693,10.36251767
714753,6787691,10.44620562
714753,6787689,10.55911337
714753,6787687,10.5739763
714753,6787685,10.54502104
714753,6787683,10.54704004
714753,6787681,10.53396261
714753,6787679,10.54666893
714753,6787677,10.55937525
714753,6787675,10.61589977
714753,6787673,10.53572203
714753,6787671,10.45322669
714753,6787669,10.34494759
714753,6787667,10.25237925
714753,6787665,10.15387301
714753,6787663,10.16364587
714753,6787661,10.18751721
714753,6787659,10.22029434
714753,6787657,10.2582743
714753,6787655,10.32328859
714753,6787653,10.38021822
714753,6787651,10.42304935
714753,6787649,10.43188095
714753,6787647,10.3850419
714753,6787645,10.31710641
714753,6787643,10.18954179
714753,6787641,10.01923216
714753,6787639,9.869191805
714753,6787637,9.798395789
714753,6787635,9.716039752
714753,6787633,9.667460179
714753,6787631,9.549116983
714753,6787629,9.484869544
714753,6787627,9.418067077
714753,6787625,9.403290306
714753,6787623,9.432504633
714753,6787621,9.5742276
714753,6787619,9.68802307
714753,6787617,9.795220775
714753,6787615,9.861952805
714753,6787613,9.916128781
714753,6787611,9.876873158
714753,6787609,9.845627932
714753,6787607,9.756582439
714753,6787605,9.71991759
714753,6787603,9.674183098
714753,6787601,9.703289317
714753,6787599,9.583614388
714753,6787597,9.495998729
714753,6787595,9.358442228
714753,6787593,9.391337542
714753,6787591,9.442823744
714753,6787589,9.613736912
714753,6787587,9.757561808
714753,6787585,9.907676375
714753,6787583,9.898911068
714753,6787581,9.852772857
714753,6787579,9.806634647
714753,6787577,9.777991216
714753,6787575,9.786854397
714753,6787573,9.812628588
714753,6787571,9.875775683
714753,6787569,9.927646862
714753,6787567,9.951310231
714753,6787565,9.939743764
714753,6787563,9.835508445
714753,6787561,9.735815412
714753,6787559,9.615102708
714753,6787557,9.643327939
714753,6787555,9.701384563
714753,6787553,9.835199029
714753,6787551,10.00442312
714753,6787549,10.15186628
714753,6787547,10.17857931
714753,6787545,10.14332058
714753,6787543,10.17388871
714753,6787541,10.16031577
714753,6787539,10.12202601
714753,6787537,10.07379039
714753,6787535,10.05439598
714753,6787533,9.929752964
714753,6787531,9.803035269
714753,6787529,9.771366339
714753,6787527,9.772202827
714753,6787525,9.825151358
714753,6787523,9.917521641
714753,6787521,9.966150787
714753,6787519,9.969937393
714753,6787517,9.951164443
714753,6787515,9.890598036
714753,6787513,9.867135806
714753,6787511,9.894238428
714753,6787509,9.912249953
714753,6787507,9.920620539
714753,6787505,9.910965453
714753,6787503,9.840024437
714753,6787501,9.747603063
714753,6787499,9.725428206
714753,6787497,9.734230714
714753,6787495,9.719847953
714753,6787493,9.729646945
714753,6787491,9.688097607
714753,6787489,9.606586291
714753,6787487,9.507870003
714753,6787485,9.495455829
714753,6787483,9.501271283
714753,6787481,9.579355545
714753,6787479,9.673018831
714753,6787477,9.633998145
714753,6787475,9.541627499
714753,6787473,9.495653851
714753,6787471,9.511770359
714753,6787469,9.519701507
714753,6787467,9.641106878
714753,6787465,9.749809155
714753,6787463,9.806542429
714753,6787461,9.810651922
714753,6787459,9.774402956
714753,6787457,9.753232285
714753,6787455,9.734997825
714753,6787453,9.764062008
714753,6787451,9.783659814
714753,6787449,9.842342194
714753,6787447,9.869428264
714753,6787445,9.89053636
714753,6787443,9.85168819
714753,6787441,9.790182844
714753,6787439,9.711712866
714753,6787437,9.664839199
714753,6787435,9.625592525
714753,6787433,9.59409288
714753,6787431,9.61954822
714753,6787429,9.654686481
714753,6787427,9.688954369
714753,6787425,9.721573238
714753,6787423,9.726220921
714753,6787421,9.71563384
714753,6787419,9.713602356
714753,6787417,9.782659903
714753,6787415,9.825966338
714753,6787413,9.877430947
714753,6787411,9.9375198
714753,6787409,9.977852878
714753,6787407,9.947967297
714753,6787405,10.03756575
714753,6787403,10.13994092
714753,6787401,10.2146288
714753,6787399,10.17797308
714753,6787397,10.18782569
714753,6787395,10.11929661
714753,6787393,10.12336409
714753,6787391,10.08585733
714753,6787389,10.17944995
714753,6787387,10.20809452
714753,6787385,10.2129038
714753,6787383,10.15103083
714753,6787381,10.13258227
714753,6787379,10.09568656
714753,6787377,10.07723056
714753,6787375,10.08092381
714753,6787373,10.04569005
714753,6787371,10.00860612
714753,6787369,9.907230881
714753,6787367,9.67204166
714753,6787365,9.423187273
714753,6787363,9.303960291
714753,6787361,9.328247564
714753,6787359,9.435273301
714753,6787357,9.676113017
714753,6787355,9.884302805
714753,6787353,9.995167133
714753,6787351,9.967956432
714753,6787349,9.94900552
714753,6787347,9.903951981
714753,6787345,9.89154837
714753,6787343,9.847189711
714753,6787341,9.824923347
714753,6787339,9.794397193
714753,6787337,9.789973667
714753,6787335,9.681183157
714753,6787333,9.597560243
714753,6787331,9.529970984
714753,6787329,9.480508363
714753,6787327,9.431045743
714753,6787325,9.524051537
714753,6787323,9.641624107
714753,6787321,9.715631502
714753,6787319,9.756352623
714753,6787317,9.821625268
714753,6787315,9.848796481
714753,6787313,9.848468409
714753,6787311,9.83538528
714753,6787309,9.819696716
714753,6787307,9.742550044
714753,6787305,9.59808004
714753,6787303,9.448513702
714753,6787301,9.311241057
714753,6787299,9.297031615
714753,6787297,9.347514777
714753,6787295,9.447894259
714753,6787293,9.49197914
714753,6787291,9.536525385
714753,6787289,9.474495092
714753,6787287,9.418251962
714753,6787285,9.379435846
714753,6787283,9.440804491
714753,6787281,9.508362251
714753,6787279,9.577198416
714753,6787277,9.562912184
714753,6787275,9.545059251
714753,6787273,9.498132453
714753,6787271,9.426567163
714753,6787269,9.425540618
714753,6787267,9.507848739
714753,6787265,9.591212023
714753,6787263,9.622434464
714753,6787261,9.672106283
714753,6787259,9.651239355
714753,6787257,9.596067743
714753,6787255,9.517074446
714753,6787253,9.493064217
714753,6787251,9.571737548
714753,6787249,9.650410878
714753,6787247,9.72960344
714753,6787245,9.848338195
714753,6787243,9.96086139
714753,6787241,9.975245188
714753,6787239,9.98626057
714753,6787237,9.995161049
714753,6787235,9.990852558
714753,6787233,9.986780722
714753,6787231,9.993239939
714753,6787229,10.00306757
714753,6787227,10.05489668
714753,6787225,10.09795413
714753,6787223,10.09103462
714753,6787221,10.10282139
714753,6787219,10.12785986
714753,6787217,10.11301176
714753,6787215,10.07716484
714753,6787213,10.05404754
714753,6787211,9.997238965
714753,6787209,9.89204869
714753,6787207,9.780062447
714753,6787205,9.713240634
714753,6787203,9.685354472
714753,6787201,9.776165113
714753,6787199,9.902105756
714753,6787197,10.04592401
714753,6787195,10.18808339
714753,6787193,10.33168715
714753,6787191,10.34662255
714753,6787189,10.26866243
714753,6787187,10.20567413
714753,6787185,10.1274616
714753,6787183,10.06712488
714753,6787181,10.01666949
714753,6787179,10.04349575
714753,6787177,10.08404465
714753,6787175,10.12608268
714753,6787173,10.1502449
714753,6787171,10.11489851
714753,6787169,10.15195259
714753,6787167,10.13940398
714753,6787165,10.13326961
714753,6787163,10.12713524
714753,6787161,10.18050949
714753,6787159,10.14616988
714753,6787157,10.11567834
714753,6787155,10.08627047
714753,6787153,10.02412267
714753,6787151,9.967329504
714753,6787149,9.94146359
714753,6787147,9.952211449
714753,6787145,9.961210296
714753,6787143,10.00294906
714753,6787141,10.06324771
714753,6787139,10.10901954
714753,6787137,10.12415615
714753,6787135,10.03461855
714753,6787133,9.953283265
714753,6787131,9.848033478
714753,6787129,9.791052531
714753,6787127,9.721899043
714753,6787125,9.751670849
714753,6787123,9.783352828
714753,6787121,9.793795368
714753,6787119,9.770495879
714753,6787117,9.731753777
714753,6787115,9.726965441
714753,6787113,9.712064615
714753,6787111,9.755392302
714753,6787109,9.698946386
714753,6787107,9.675532263
714753,6787105,9.644543081
714753,6787103,9.688542014
714753,6787101,9.695551872
714753,6787099,9.790310116
714753,6787097,9.915425108
714753,6787095,10.01416139
714753,6787093,10.07021116
714753,6787091,10.13531228
714753,6787089,10.21243862
714753,6787087,10.24274055
714753,6787085,10.24797324
714753,6787083,10.18147575
714753,6787081,10.09824994
714753,6787079,10.01881066
714753,6787077,9.945127118
714753,6787075,9.89589864
714753,6787073,9.91858511
714753,6787071,9.948948549
714753,6787069,9.975525451
714753,6787067,10.02501941
714753,6787065,10.07512753
714753,6787063,10.09274929
714753,6787061,10.04074899
714753,6787059,9.957588555
714753,6787057,9.841242413
714753,6787055,9.741254407
714753,6787053,9.678597443
714753,6787051,9.671591921
714753,6787049,9.808701165
714753,6787047,9.985962528
714753,6787045,10.14686576
714753,6787043,10.13787257
714753,6787041,10.12251168
714753,6787039,9.994196151
714753,6787037,9.921464797
714753,6787035,9.85015849
714753,6787033,9.911417552
714753,6787031,10.03434989
714753,6787029,10.17286038
714753,6787027,10.23166211
714753,6787025,10.26712181
714753,6787023,10.28906339
714753,6787021,10.26967002
714753,6787019,10.21223952
714753,6787017,10.1439059
714753,6787015,10.09748926
714753,6787013,10.00575479
714753,6787011,9.760512784
714753,6787009,9.568536464
714753,6787007,9.399499112
714753,6787005,9.371761321
714753,6787003,9.402859495
714753,6787001,9.566448096
714753,6786999,9.758483714
714753,6786997,9.956464825
714753,6786995,9.974445234
714753,6786993,9.995206722
714753,6786991,10.03698532
714753,6786989,10.0195102
714753,6786987,9.982382929
714753,6786985,9.983956803
714753,6786983,9.982749598
714753,6786981,9.951429576
714753,6786979,9.920109554
714753,6786977,9.894263879
714753,6786975,9.903646069
714753,6786973,9.897330614
714753,6786971,9.91376945
714753,6786969,9.894104021
714753,6786967,9.920443685
714753,6786965,9.91213497
714753,6786963,9.904036387
714753,6786961,9.877705712
714753,6786959,9.887479301
714753,6786957,9.843049426
714753,6786955,9.804993246
714753,6786953,9.808154052
714753,6786951,9.814878099
714753,6786949,9.793508092
714753,6786947,9.767064114
714753,6786945,9.765845493
714753,6786943,9.730084414
714753,6786941,9.716350714
714753,6786939,9.710909812
714753,6786937,9.7349177
714753,6786935,9.726747051
714753,6786933,9.646223131
714753,6786931,9.489605391
714753,6786929,9.341797925
714753,6786927,9.297848703
714753,6786925,9.372642823
714753,6786923,9.528838691
714753,6786921,9.783449101
714753,6786919,9.998812522
714753,6786917,10.08987411
714753,6786915,10.04791972
714753,6786913,9.995439952
714753,6786911,9.920639461
714753,6786909,9.869547407
714753,6786907,9.807540439
714753,6786905,9.759806104
714753,6786903,9.668050601
714753,6786901,9.593197736
714753,6786899,9.583211175
714753,6786897,9.624787637
714753,6786895,9.731222641
714753,6786893,9.8919687
714753,6786891,10.00702162
714753,6786889,10.0482207
714753,6786887,10.02565
714753,6786885,9.925468527
714753,6786883,9.846591241
714753,6786881,9.778690743
714753,6786879,9.758520725
714753,6786877,9.774447343
714753,6786875,9.803126193
714753,6786873,9.810500855
714753,6786871,9.855279659
714753,6786869,9.887845054
714753,6786867,9.907435484
714753,6786865,9.975792061
714753,6786863,10.04414864
714753,6786861,10.09291478
714753,6786859,10.0746316
714753,6786857,10.03616598
714753,6786855,9.953086034
714753,6786853,9.868445682
714753,6786851,9.783805329
714753,6786849,9.789660263
714753,6786847,9.820067669
714753,6786845,9.816761387
714753,6786843,9.828207839
714753,6786841,9.832992611
714753,6786839,9.785380958
714753,6786837,9.733399262
714753,6786835,9.700031031
714753,6786833,9.695491264
714753,6786831,9.697613178
714753,6786829,9.76780876
714753,6786827,9.825531148
714753,6786825,9.894201945
714753,6786823,9.92085195
714753,6786821,9.981078962
714753,6786819,9.882309729
714753,6786817,9.796013689
714753,6786815,9.70971765
714753,6786813,9.62342161
714753,6786811,9.504067833
714753,6786809,9.574077288
714753,6786807,9.606779409
714753,6786805,9.663432886
714753,6786803,9.72822768
714753,6786801,9.773483034
714753,6786799,9.753368301
714753,6786797,9.736439269
714753,6786795,9.695558879
714753,6786793,9.646537174
714753,6786791,9.703423537
714753,6786789,9.756189803
714753,6786787,9.843077702
714753,6786785,9.904632836
714753,6786783,9.96618797
714753,6786781,9.936921028
714753,6786779,9.915992865
714753,6786777,9.854181353
714753,6786775,9.817702606
714753,6786773,9.808718789
714753,6786771,9.855135268
714753,6786769,9.893212968
714753,6786767,10.01199971
714753,6786765,10.12865579
714753,6786763,10.21781694
714753,6786761,10.12774054
714753,6786759,9.969404289
714753,6786757,9.799092904
714753,6786755,9.69560524
714753,6786753,9.648435963
714753,6786751,9.735409193
714753,6786749,9.887953959
714753,6786747,9.999026673
714753,6786745,10.04540634
714753,6786743,9.971303297
714753,6786741,9.841536928
714753,6786739,9.678415046
714753,6786737,9.545999606
714753,6786735,9.524989096
714753,6786733,9.568142906
714753,6786731,9.616498349
714753,6786729,9.64020856
714753,6786727,9.671807832
714753,6786725,9.576670107
714753,6786723,9.551610558
714753,6786721,9.534080147
714753,6786719,9.577238801
714753,6786717,9.595423439
714753,6786715,9.634737181
714753,6786713,9.568587004
714753,6786711,9.561978208
714753,6786709,9.550285721
714755,6787971,9.96759421
714755,6787969,9.799811143
714755,6787967,9.852925333
714755,6787965,9.914511484
714755,6787963,9.962678438
714755,6787961,10.16116136
714755,6787959,10.39554251
714755,6787957,10.38793872
714755,6787955,10.24668762
714755,6787953,10.02210741
714755,6787951,9.849795447
714755,6787949,9.832409283
714755,6787947,9.828575827
714755,6787945,9.958389679
714755,6787943,9.947922749
714755,6787941,9.853436492
714755,6787939,9.643662709
714755,6787937,9.724278276
714755,6787935,9.804893843
714755,6787933,10.0915122
714755,6787931,10.32362683
714755,6787929,10.54729206
714755,6787927,10.49278833
714755,6787925,10.44561375
714755,6787923,10.36491585
714755,6787921,10.34569396
714755,6787919,10.07497223
714755,6787917,9.799477871
714755,6787915,9.510746788
714755,6787913,9.590324743
714755,6787911,9.699073602
714755,6787909,10.03785803
714755,6787907,10.27217346
714755,6787905,10.48670908
714755,6787903,10.38498015
714755,6787901,10.22076562
714755,6787899,10.09540544
714755,6787897,10.07928687
714755,6787895,10.11328169
714755,6787893,10.06918921
714755,6787891,10.06585422
714755,6787889,10.0809771
714755,6787887,10.1256747
714755,6787885,10.16743881
714755,6787883,10.27992062
714755,6787881,10.42972692
714755,6787879,10.50049389
714755,6787877,10.55493692
714755,6787875,10.48248754
714755,6787873,10.30388416
714755,6787871,10.17317604
714755,6787869,10.1190907
714755,6787867,10.05175459
714755,6787865,10.12352076
714755,6787863,10.34724003
714755,6787861,10.47132444
714755,6787859,10.53621967
714755,6787857,10.62832134
714755,6787855,10.68672063
714755,6787853,10.68816926
714755,6787851,10.76296799
714755,6787849,10.86352453
714755,6787847,10.93687463
714755,6787845,11.01186012
714755,6787843,11.0868456
714755,6787841,11.088481
714755,6787839,11.16168895
714755,6787837,11.23489691
714755,6787835,11.30606399
714755,6787833,11.27091735
714755,6787831,11.24558914
714755,6787829,11.12762779
714755,6787827,11.05266703
714755,6787825,10.98883851
714755,6787823,11.06727639
714755,6787821,11.16532622
714755,6787819,11.29830666
714755,6787817,11.38828651
714755,6787815,11.44613272
714755,6787813,11.50634585
714755,6787811,11.53712861
714755,6787809,11.51761192
714755,6787807,11.46063257
714755,6787805,11.4250601
714755,6787803,11.32493034
714755,6787801,11.25582153
714755,6787799,11.22314214
714755,6787797,11.20765869
714755,6787795,11.12808935
714755,6787793,11.08002809
714755,6787791,10.97585448
714755,6787789,10.89038229
714755,6787787,10.82517684
714755,6787785,10.84154982
714755,6787783,10.78923277
714755,6787781,10.76200711
714755,6787779,10.74302857
714755,6787777,10.77832416
714755,6787775,10.79612722
714755,6787773,10.88081272
714755,6787771,10.9838194
714755,6787769,11.05987754
714755,6787767,11.06703928
714755,6787765,10.97539629
714755,6787763,10.86276471
714755,6787761,10.73181195
714755,6787759,10.70136349
714755,6787757,10.67688869
714755,6787755,10.74129292
714755,6787753,10.76035453
714755,6787751,10.7495037
714755,6787749,10.63814857
714755,6787747,10.44872059
714755,6787745,10.2985564
714755,6787743,10.2112606
714755,6787741,10.50778524
714755,6787739,10.79637508
714755,6787737,11.17168637
714755,6787735,11.25509759
714755,6787733,11.33594202
714755,6787731,11.06287846
714755,6787729,10.80699715
714755,6787727,10.55682311
714755,6787725,10.55394054
714755,6787723,10.5724029
714755,6787721,10.58494198
714755,6787719,10.57391997
714755,6787717,10.6208072
714755,6787715,10.70448275
714755,6787713,10.76938018
714755,6787711,10.782645
714755,6787709,10.95195926
714755,6787707,11.01636792
714755,6787705,11.12058298
714755,6787703,11.06555767
714755,6787701,11.06808825
714755,6787699,10.81676684
714755,6787697,10.65926011
714755,6787695,10.44042915
714755,6787693,10.43942865
714755,6787691,10.43852625
714755,6787689,10.54974001
714755,6787687,10.56027629
714755,6787685,10.5411877
714755,6787683,10.48295776
714755,6787681,10.41824589
714755,6787679,10.38854655
714755,6787677,10.40699911
714755,6787675,10.49217117
714755,6787673,10.49277279
714755,6787671,10.49975826
714755,6787669,10.45694927
714755,6787667,10.41102271
714755,6787665,10.31157316
714755,6787663,10.27724531
714755,6787661,10.26054639
714755,6787659,10.2586294
714755,6787657,10.2802935
714755,6787655,10.2924329
714755,6787653,10.3045723
714755,6787651,10.29908276
714755,6787649,10.28240112
714755,6787647,10.24525593
714755,6787645,10.23406382
714755,6787643,10.11271039
714755,6787641,9.968095924
714755,6787639,9.812064647
714755,6787637,9.719869365
714755,6787635,9.636161141
714755,6787633,9.658884107
714755,6787631,9.494590998
714755,6787629,9.430529216
714755,6787627,9.327003663
714755,6787625,9.303382128
714755,6787623,9.300175667
714755,6787621,9.507246316
714755,6787619,9.680173162
714755,6787617,9.843814562
714755,6787615,9.919064886
714755,6787613,9.927799486
714755,6787611,9.865173957
714755,6787609,9.788424004
714755,6787607,9.678352809
714755,6787605,9.637604316
714755,6787603,9.641729274
714755,6787601,9.710054174
714755,6787599,9.662039616
714755,6787597,9.641853016
714755,6787595,9.545870831
714755,6787593,9.57431169
714755,6787591,9.609912736
714755,6787589,9.729349144
714755,6787587,9.813749481
714755,6787585,9.904622702
714755,6787583,9.862114835
714755,6787581,9.818928773
714755,6787579,9.778892626
714755,6787577,9.763680928
714755,6787575,9.773716384
714755,6787573,9.797667216
714755,6787571,9.81477659
714755,6787569,9.857414812
714755,6787567,9.923610501
714755,6787565,9.941696278
714755,6787563,9.823351868
714755,6787561,9.751043678
714755,6787559,9.591008378
714755,6787557,9.589998921
714755,6787555,9.611852224
714755,6787553,9.770135713
714755,6787551,9.908168739
714755,6787549,10.10840003
714755,6787547,10.12666613
714755,6787545,10.12496074
714755,6787543,10.16118059
714755,6787541,10.16037915
714755,6787539,10.06820967
714755,6787537,9.988932143
714755,6787535,9.932438924
714755,6787533,9.828109027
714755,6787531,9.741239569
714755,6787529,9.733805981
714755,6787527,9.75868022
714755,6787525,9.813177489
714755,6787523,9.877586187
714755,6787521,9.914114211
714755,6787519,9.967867542
714755,6787517,9.976421087
714755,6787515,9.966918453
714755,6787513,9.956088756
714755,6787511,9.955219489
714755,6787509,9.920034264
714755,6787507,9.889074578
714755,6787505,9.843735238
714755,6787503,9.781446705
714755,6787501,9.679309775
714755,6787499,9.638763989
714755,6787497,9.647328233
714755,6787495,9.643521782
714755,6787493,9.657991587
714755,6787491,9.635196354
714755,6787489,9.566221232
714755,6787487,9.448041994
714755,6787485,9.425759485
714755,6787483,9.404643096
714755,6787481,9.479855128
714755,6787479,9.579900298
714755,6787477,9.609881803
714755,6787475,9.56610416
714755,6787473,9.513409708
714755,6787471,9.518137486
714755,6787469,9.5116437
714755,6787467,9.591065102
714755,6787465,9.650309874
714755,6787463,9.729962955
714755,6787461,9.780879482
714755,6787459,9.784795678
714755,6787457,9.768728899
714755,6787455,9.750838069
714755,6787453,9.814343607
714755,6787451,9.865136216
714755,6787449,9.9406774
714755,6787447,9.963267287
714755,6787445,9.978146359
714755,6787443,9.898971441
714755,6787441,9.782389681
714755,6787439,9.688059679
714755,6787437,9.646680973
714755,6787435,9.628816176
714755,6787433,9.590545623
714755,6787431,9.594607767
714755,6787429,9.609942019
714755,6787427,9.625276271
714755,6787425,9.637041224
714755,6787423,9.643666773
714755,6787421,9.660299237
714755,6787419,9.665659594
714755,6787417,9.749652243
714755,6787415,9.813681182
714755,6787413,9.891189298
714755,6787411,9.90539623
714755,6787409,9.941442488
714755,6787407,9.898856455
714755,6787405,9.9922428
714755,6787403,10.07380348
714755,6787401,10.18775982
714755,6787399,10.213231
714755,6787397,10.24698515
714755,6787395,10.10969979
714755,6787393,10.07698268
714755,6787391,10.02675083
714755,6787389,10.04316481
714755,6787387,10.06660655
714755,6787385,10.13314535
714755,6787383,10.11265684
714755,6787381,10.12981027
714755,6787379,10.12663421
714755,6787377,10.10814741
714755,6787375,10.14817804
714755,6787373,10.15166125
714755,6787371,10.13501727
714755,6787369,9.967692757
714755,6787367,9.717182119
714755,6787365,9.420087835
714755,6787363,9.307251924
714755,6787361,9.27981131
714755,6787359,9.423380712
714755,6787357,9.630133551
714755,6787355,9.833991725
714755,6787353,9.896489667
714755,6787351,9.883475723
714755,6787349,9.888526914
714755,6787347,9.913580796
714755,6787345,9.941529343
714755,6787343,9.92969183
714755,6787341,9.906129641
714755,6787339,9.864502318
714755,6787337,9.822874994
714755,6787335,9.708081066
714755,6787333,9.626285746
714755,6787331,9.589896866
714755,6787329,9.556343773
714755,6787327,9.522790681
714755,6787325,9.577404428
714755,6787323,9.634138699
714755,6787321,9.647307795
714755,6787319,9.675241932
714755,6787317,9.716782395
714755,6787315,9.743322623
714755,6787313,9.757933166
714755,6787311,9.772190229
714755,6787309,9.763111627
714755,6787307,9.688013925
714755,6787305,9.568672446
714755,6787303,9.451111284
714755,6787301,9.300924838
714755,6787299,9.209683556
714755,6787297,9.244889433
714755,6787295,9.298183992
714755,6787293,9.32367109
714755,6787291,9.382136954
714755,6787289,9.38782762
714755,6787287,9.358556405
714755,6787285,9.355440283
714755,6787283,9.420217315
714755,6787281,9.482006844
714755,6787279,9.560234926
714755,6787277,9.538672697
714755,6787275,9.527858604
714755,6787273,9.491775114
714755,6787271,9.423866059
714755,6787269,9.359720373
714755,6787267,9.390077947
714755,6787265,9.423357192
714755,6787263,9.420375859
714755,6787261,9.452207593
714755,6787259,9.496196896
714755,6787257,9.492268907
714755,6787255,9.44833789
714755,6787253,9.473427655
714755,6787251,9.609893132
714755,6787249,9.713563985
714755,6787247,9.83136668
714755,6787245,9.967880394
714755,6787243,10.06545827
714755,6787241,10.05166044
714755,6787239,10.04415748
714755,6787237,10.03665452
714755,6787235,10.03677376
714755,6787233,10.03498003
714755,6787231,10.0331863
714755,6787229,10.01942519
714755,6787227,10.03733135
714755,6787225,10.03332381
714755,6787223,10.07106021
714755,6787221,10.10301973
714755,6787219,10.1268118
714755,6787217,10.11893661
714755,6787215,10.1276088
714755,6787213,10.08038154
714755,6787211,10.00993146
714755,6787209,9.901040362
714755,6787207,9.770021578
714755,6787205,9.659763085
714755,6787203,9.595165114
714755,6787201,9.63611129
714755,6787199,9.729338431
714755,6787197,9.872295485
714755,6787195,10.02779593
714755,6787193,10.15987996
714755,6787191,10.19555561
714755,6787189,10.14112478
714755,6787187,10.09729141
714755,6787185,10.06433582
714755,6787183,10.06471322
714755,6787181,10.08495456
714755,6787179,10.14159052
714755,6787177,10.20008909
714755,6787175,10.21977253
714755,6787173,10.23021252
714755,6787171,10.16899077
714755,6787169,10.17319332
714755,6787167,10.13745049
714755,6787165,10.11414157
