"UTM Easting","UTM Northing","Cotton Yield"
713865,6787333,10.8859424663228
713865,6787331,11.1456256067018
713865,6787329,11.3540948794872
713865,6787327,11.595662489187
713865,6787325,11.9467747683448
713865,6787323,12.3290064310623
713865,6787321,12.7112380937799
713865,6787319,12.8337164344191
713865,6787317,12.511079622633
713865,6787315,11.9926737155909
713865,6787313,11.4271399988178
713865,6787311,10.8077459280663
713865,6787309,10.5006047417959
713865,6787307,10.693408988385
713865,6787305,10.7924102663016
713865,6787303,10.8914115442182
713865,6787301,10.8560309337361
713865,6787299,10.7617184343578
713865,6787297,10.5980743009841
713865,6787295,10.492672287693
713865,6787293,10.4295941381019
713867,6787431,9.8150485684779
713867,6787429,9.99654759208003
713867,6787427,10.1175972484346
713867,6787425,10.3090539059521
713867,6787423,10.5000435206133
713867,6787421,10.555212311575
713867,6787419,10.5567393044016
713867,6787417,10.4993120746692
713867,6787415,10.4423474809082
713867,6787413,10.3264184302264
713867,6787411,10.4221213871856
713867,6787409,10.525730110942
713867,6787407,10.7367506846952
713867,6787405,10.9488950142823
713867,6787403,11.2204708436465
713867,6787401,11.2966054064859
713867,6787399,11.2968492470783
713867,6787397,11.2486354602331
713867,6787395,11.1425912899577
713867,6787393,10.9528077608612
713867,6787391,10.7666436530536
713867,6787389,10.6261976666362
713867,6787387,10.6121120592483
713867,6787385,10.6547330794567
713867,6787383,10.7809356457531
713867,6787381,10.9921377570437
713867,6787379,11.2122615570187
713867,6787377,11.281929285401
713867,6787375,11.2221287855959
713867,6787373,11.1624860985238
713867,6787371,11.0178438664576
713867,6787369,10.9061543492502
713867,6787367,10.783469011001
713867,6787365,10.7902519009393
713867,6787363,10.8442204644894
713867,6787361,10.8902410888013
713867,6787359,10.8943873095698
713867,6787357,10.8979414811813
713867,6787355,10.8912475913853
713867,6787353,10.8226775376545
713867,6787351,10.7159103924598
713867,6787349,10.6146736323351
713867,6787347,10.5491204349725
713867,6787345,10.4876135410374
713867,6787343,10.4269265286281
713867,6787341,10.412384546921
713867,6787339,10.4575952135815
713867,6787337,10.6226002084147
713867,6787335,10.8505052303715
713867,6787333,10.9579867500821
713867,6787331,11.0654682697927
713867,6787329,11.1076667560657
713867,6787327,11.3382040339092
713867,6787325,11.6893163130669
713867,6787323,12.174722703268
713867,6787321,12.5302524324298
713867,6787319,12.6260288395133
713867,6787317,12.1539188047752
713867,6787315,11.5983384682516
713867,6787313,11.042758131728
713867,6787311,10.6170544562436
713867,6787309,10.5105048695876
713867,6787307,10.7033091161766
713867,6787305,10.8023103940932
713867,6787303,10.8679282688016
713867,6787301,10.8247910369183
713867,6787299,10.7133366905778
713867,6787297,10.5467495500624
713867,6787295,10.4694272250548
713867,6787293,10.4752779034604
713867,6787291,10.6565617276635
713867,6787289,10.8572691750509
713867,6787287,11.0352814003422
713867,6787285,10.9413427050253
713867,6787283,10.7826161242908
713867,6787281,10.6307948338838
713867,6787279,10.4894913622236
713867,6787277,10.3835137584784
713869,6787431,9.84082396516147
713869,6787429,9.95636015355211
713869,6787427,10.0290769333307
713869,6787425,10.1707217383705
713869,6787423,10.3198551884491
713869,6787421,10.3829379809837
713869,6787419,10.4645421256456
713869,6787417,10.4789188466845
713869,6787415,10.4939285841068
713869,6787413,10.4550510917716
713869,6787411,10.5569099247256
713869,6787409,10.6175395359136
713869,6787407,10.7880717030631
713869,6787405,10.9857004332353
713869,6787403,11.2297277481263
713869,6787401,11.3040868430116
713869,6787399,11.3385447030917
713869,6787397,11.3303274308334
713869,6787395,11.19414180865
713869,6787393,10.9977297524505
713869,6787391,10.8095730449911
713869,6787389,10.6986293274493
713869,6787387,10.6529359083299
713869,6787385,10.7081142761128
713869,6787383,10.7995215777473
713869,6787381,10.9679678700695
713869,6787379,11.1239879084355
713869,6787377,11.2112222290788
713869,6787375,11.1332609687081
713869,6787373,11.0792972085019
713869,6787371,10.948294457608
713869,6787369,10.8911485435754
713869,6787367,10.8375380488431
713869,6787365,10.9491231351247
713869,6787363,11.0548146179171
713869,6787361,11.1427150555931
713869,6787359,11.1190304069875
713869,6787357,11.0499477057737
713869,6787355,10.9808650045599
713869,6787353,10.8993512901578
713869,6787351,10.8135595267646
713869,6787349,10.7277677633714
713869,6787347,10.6873740525865
713869,6787345,10.6307441925089
713869,6787343,10.5924389491089
713869,6787341,10.5762027998163
713869,6787339,10.6080636870195
713869,6787337,10.7597189023954
713869,6787335,10.9676211687597
713869,6787333,10.979680215753
713869,6787331,11.0942950950234
713869,6787329,11.1608129377978
713869,6787327,11.389702412072
713869,6787325,11.7132351909162
713869,6787323,12.2326111891314
713869,6787321,12.414058638362
713869,6787319,12.3357527655142
713869,6787317,11.8454042719549
713869,6787315,11.3142045408022
713869,6787313,10.7830048096496
713869,6787311,10.4871777952044
713869,6787309,10.5303051251709
713869,6787307,10.72310937176
713869,6787305,10.8221106496766
713869,6787303,10.8543451211767
713869,6787301,10.7864293830522
713869,6787299,10.6393126225943
713869,6787297,10.5112683378037
713869,6787295,10.4716212294569
713869,6787293,10.5433521308919
713869,6787291,10.7283488510142
713869,6787289,10.9284981312693
713869,6787287,11.0629792641759
713869,6787285,10.9528435975046
713869,6787283,10.7941170167701
713869,6787281,10.6431588876541
713869,6787279,10.5006468994599
713869,6787277,10.3928463633541
713869,6787275,10.4150112999339
713869,6787273,10.2369663258449
713871,6787433,9.66417318471421
713871,6787431,9.83342896468138
713871,6787429,9.92909527509761
713871,6787427,10.0026260717167
713871,6787425,10.1521641010599
713871,6787423,10.301702130403
713871,6787421,10.3365215996057
713871,6787419,10.4360731143515
713871,6787417,10.5356246290973
713871,6787415,10.6210720749396
713871,6787413,10.6867837965074
713871,6787411,10.8061317133471
713871,6787409,10.8511090464838
713871,6787407,10.9737230629231
713871,6787405,11.1109380677762
713871,6787403,11.2678887969039
713871,6787401,11.3420338340034
713871,6787399,11.4186267310915
713871,6787397,11.4175829448769
713871,6787395,11.2156222462407
713871,6787393,10.9573318042289
713871,6787391,10.707495458674
713871,6787389,10.5790605023253
713871,6787387,10.5212683941509
713871,6787385,10.6497922099845
713871,6787383,10.753512969404
713871,6787381,10.9157139682409
713871,6787379,11.0222047072498
713871,6787377,11.0303749283426
713871,6787375,10.9703290372272
713871,6787373,10.9914159459014
713871,6787371,10.9584810907438
713871,6787369,10.9584921390119
713871,6787367,10.9861808570216
713871,6787365,11.0802671236209
713871,6787363,11.1853408049738
713871,6787361,11.2854017157378
713871,6787359,11.2259396844603
713871,6787357,11.131327661982
713871,6787355,11.0385342031223
713871,6787353,10.9949708618916
713871,6787351,10.9078000347417
713871,6787349,10.888705795001
713871,6787347,10.904761546461
713871,6787345,10.8910816723797
713871,6787343,10.8171842659159
713871,6787341,10.7874486403746
713871,6787339,10.8480734079312
713871,6787337,10.9685953395741
713871,6787335,11.0996373266305
713871,6787333,11.0590381780963
713871,6787331,11.1209948618391
713871,6787329,11.0500497570142
713871,6787327,11.2528183694334
713871,6787325,11.558154176251
713871,6787323,12.0351311186593
713871,6787321,12.1026550686894
713871,6787319,11.9529670921108
713871,6787317,11.4696682342019
713871,6787315,11.0712207533529
713871,6787313,10.6727732725039
713871,6787311,10.581222951756
713871,6787309,10.7866609596224
713871,6787307,10.9793208622882
713871,6787305,11.0037777636234
713871,6787303,10.9280844553339
713871,6787301,10.785624340628
713871,6787299,10.6059292193861
713871,6787297,10.516757665846
713871,6787295,10.5053315748069
713871,6787293,10.6329284246432
713871,6787291,10.8190057325029
713871,6787289,11.0030114532644
713871,6787287,11.0795979824761
713871,6787285,10.9597441329922
713871,6787283,10.8010175522577
713871,6787281,10.6505773199163
713871,6787279,10.5071542961811
713871,6787277,10.398121313936
713871,6787275,10.4235106365171
713871,6787273,10.2259609878772
713871,6787271,9.98192906896913
713871,6787269,9.71724020836009
713871,6787267,9.82596447939583
713871,6787265,9.96790786125528
713871,6787263,10.3990110926829
713871,6787261,10.6334475594532
713871,6787259,10.9039511749574
713873,6787433,9.91178705732329
713873,6787431,10.0312054735018
713873,6787429,10.1008662162726
713873,6787427,10.1500285602582
713873,6787425,10.2492512050875
713873,6787423,10.3415290055983
713873,6787421,10.3656328029054
713873,6787419,10.466954043403
713873,6787417,10.5813283937316
713873,6787415,10.6881470959153
713873,6787413,10.8844700506209
713873,6787411,11.0184652483981
713873,6787409,11.0528947847018
713873,6787407,11.1587408113681
713873,6787405,11.2753729021038
713873,6787403,11.3025007403178
713873,6787401,11.3619974272491
713873,6787399,11.4491913272751
713873,6787397,11.4649687369385
713873,6787395,11.1904612323992
713873,6787393,10.8631637944861
713873,6787391,10.5362240057906
713873,6787389,10.3817513012047
713873,6787387,10.3066035184956
713873,6787385,10.5079110918172
713873,6787383,10.6956369714115
713873,6787381,10.8749786098266
713873,6787379,10.9185930999456
713873,6787377,10.8427906245147
713873,6787375,10.7377129728421
713873,6787373,10.6990069482705
713873,6787371,10.7384820744833
713873,6787369,10.8463884074899
713873,6787367,10.9943867841694
713873,6787365,11.1690862202443
713873,6787363,11.3161997077278
713873,6787361,11.406064741011
713873,6787359,11.2997577509943
713873,6787357,11.1789832907621
713873,6787355,11.0638264414789
713873,6787353,11.1062837240025
713873,6787351,11.0760728840167
713873,6787349,11.1315139299119
713873,6787347,11.1654417107007
713873,6787345,11.1835044747454
713873,6787343,11.0715390555746
713873,6787341,11.0290268730646
713873,6787339,11.0768750836526
713873,6787337,11.1856821651393
713873,6787335,11.2791895034756
713873,6787333,11.2072795829333
713873,6787331,11.2285919251119
713873,6787329,11.0900231626545
713873,6787327,11.183640813407
713873,6787325,11.3983586155929
713873,6787323,11.7784936766573
713873,6787321,11.7453808768325
713873,6787319,11.6519121275065
713873,6787317,11.3012788293938
713873,6787315,11.0651517966909
713873,6787313,10.8290247639879
713873,6787311,10.8991653126032
713873,6787309,11.0409684339663
713873,6787307,11.2036762735754
713873,6787305,11.1619424562359
713873,6787303,11.0115106399968
713873,6787301,10.7949748505597
713873,6787299,10.6366531494138
713873,6787297,10.5735762219235
713873,6787295,10.5882447569343
713873,6787293,10.7116112908447
713873,6787291,10.895148309756
713873,6787289,11.0786853286672
713873,6787287,11.1460728556771
713873,6787285,10.9873462749426
713873,6787283,10.8286196942081
713873,6787281,10.6802510489649
713873,6787279,10.5386018792322
713873,6787277,10.4103916605204
713873,6787275,10.4395093877326
713873,6787273,10.2197157437735
713873,6787271,9.97994085945445
713873,6787269,9.70933089625921
713873,6787267,9.82596447939583
713873,6787265,9.96790786125528
713873,6787263,10.3990110926829
713873,6787261,10.6240906166321
713873,6787259,10.8741789765757
713873,6787257,10.6465092242448
713873,6787255,10.4882987261164
713873,6787253,10.5178851711578
713873,6787251,10.7715393494658
713873,6787249,11.0519329022272
713875,6787433,10.1131082931041
713875,6787431,10.1880750788543
713875,6787429,10.2330551503044
713875,6787427,10.3140901573495
713875,6787425,10.3921672874666
713875,6787423,10.421549944095
713875,6787421,10.5079771054387
713875,6787419,10.660900747077
713875,6787417,10.8089943014334
713875,6787415,10.9388064011812
713875,6787413,11.1523590800192
713875,6787411,11.2800234911705
713875,6787409,11.3084456630908
713875,6787407,11.3270724922522
713875,6787405,11.3669386529501
713875,6787403,11.3209790228882
713875,6787401,11.2759950603057
713875,6787399,11.2637568566595
713875,6787397,11.2613139957722
713875,6787395,10.9349664874024
713875,6787393,10.6107041907022
713875,6787391,10.2867995432196
713875,6787389,10.2279122876344
713875,6787387,10.2008209659695
713875,6787385,10.4746645249742
713875,6787383,10.710893611898
713875,6787381,10.9162733051598
713875,6787379,10.877826587435
713875,6787377,10.7947127218071
713875,6787375,10.6824100294752
713875,6787373,10.6077218092242
713875,6787371,10.6934199512181
713875,6787369,10.8772735269801
713875,6787367,11.0739983167251
713875,6787365,11.2825939027827
713875,6787363,11.4513319911737
713875,6787361,11.5112437061377
713875,6787359,11.347851170634
713875,6787357,11.1406849339275
713875,6787355,10.9650510630158
713875,6787353,11.0854027356643
713875,6787351,11.1368908031284
713875,6787349,11.2923367063811
713875,6787347,11.3862832294135
713875,6787345,11.4676127278049
713875,6787343,11.2928141803028
713875,6787341,11.1920930110673
713875,6787339,11.130518367336
713875,6787337,11.2148218211462
713875,6787335,11.2799957137365
713875,6787333,11.2278003224292
713875,6787331,11.252236395161
713875,6787329,11.0879324737922
713875,6787327,11.0637417525483
713875,6787325,11.20362398602
713875,6787323,11.4791625927596
713875,6787321,11.34145333861
713875,6787319,11.3533375530568
713875,6787317,11.1776056810371
713875,6787315,11.0639839347861
713875,6787313,10.9320750991647
713875,6787311,11.0978473833701
713875,6787309,11.1856053237009
713875,6787307,11.2760779564163
713875,6787305,11.1808695259178
713875,6787303,10.9526561943989
713875,6787301,10.7003087543816
713875,6787299,10.5754175945312
713875,6787297,10.5506787107633
713875,6787295,10.5648125582459
713875,6787293,10.7333907125229
713875,6787291,10.9287559485925
713875,6787289,11.0746792483697
713875,6787287,11.1246334499031
713875,6787285,10.9873462749426
713875,6787283,10.8286196942081
713875,6787281,10.6802510489649
713875,6787279,10.5453213547427
713875,6787277,10.4238306115414
713875,6787275,10.4574279890939
713875,6787273,10.2018655170782
713875,6787271,9.94630304506255
713875,6787269,9.67730162202587
713875,6787267,9.82596447939582
713875,6787265,9.96790786125528
713875,6787263,10.3990110926829
713875,6787261,10.6186323999865
713875,6787259,10.8573512122729
713875,6787257,10.6278816990541
713875,6787255,10.5257662866621
713875,6787253,10.5701080902212
